"Class","Family","File","Line","Priority","Details","Snippet"
"VULNERABLE","printf","GMTool\Logic\GMToolOdbcEquipmentLock.cpp","139","HIGH","SELECT TOP %d Num, ChaNum, ChaName, ChaEPass, Date | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 1024, ""SELECT TOP %d Num, ChaNum, ChaName, ChaEPass, Date FROM ChaEquipmentPass WITH (NOLOCK) WHERE C"
"VULNERABLE","printf","GMTool\Logic\GMToolOdbcEquipmentLock.cpp","157","HIGH","SELECT Num, ChaNum, ChaName, ChaEPass, Date FROM C | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 1024, ""SELECT Num, ChaNum, ChaName, ChaEPass, Date FROM ChaEquipmentPass WITH (NOLOCK) WHERE ChaEPass"
"VULNERABLE","printf","GMTool\Logic\GMToolOdbcEquipmentLock.cpp","161","HIGH","SELECT TOP %d Num, ChaNum, ChaName, ChaEPass, Date | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 1024, ""SELECT TOP %d Num, ChaNum, ChaName, ChaEPass, Date FROM ChaEquipmentPass WITH (NOLOCK) WHERE C"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcEquipmentLock.cpp","175","-","numeric-only dynamic SQL (not injectable): Delete From ChaEquipmentPass WHERE Num = %d  | exec:Y;esc:N","_snprintf( szTemp, 512, ""Delete From ChaEquipmentPass WHERE Num = %d "", nNUM );"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcEquipmentLock.cpp","192","-","numeric-only dynamic SQL (not injectable): Update ChaInfo Set ChaEquipmentLockEnable=0, ChaEq | exec:Y;esc:N","_snprintf( szTemp, 512, ""Update ChaInfo Set ChaEquipmentLockEnable=0, ChaEquipmentLockStatus=0 WHERE ChaNum = %d "", nNUM"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcEquipmentLock.cpp","213","-","numeric-only dynamic SQL (not injectable): SELECT Num, ChaNum, ChaName, ChaEPass, Date FROM C | exec:Y;esc:N","_snprintf( szTemp, 1024, ""SELECT Num, ChaNum, ChaName, ChaEPass, Date FROM ChaEquipmentPass WITH (NOLOCK) WHERE Num = %d"
"VULNERABLE","printf","GMTool\Logic\GMToolOdbcEquipmentLock.cpp","301","HIGH","UPDATE ChaEquipmentPass SET ChaNum =%u, ChaName =' | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 1024, ""UPDATE ChaEquipmentPass SET ChaNum =%u, ChaName ='%s', ChaEPass ='%s' WHERE Num = %u "","
"ESCAPED","printf","GMTool\Logic\GMToolOdbcEquipmentLock.cpp","341","MEDIUM","{call sp_InsertEquipmentPass(%d,'%s','%s',?)} | exec:Y;esc:Y | interp:%s-family","_snprintf( szTemp, 128, ""{call sp_InsertEquipmentPass(%d,'%s','%s',?)}"", pDATA->dwChaNum, strName.GetString(), strEPin.G"
"VULNERABLE","printf","GMTool\Logic\GMToolOdbcGM.cpp","25","HIGH","SELECT UserNum, UserID, UserType FROM UserInfo WIT | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 1024, ""SELECT UserNum, UserID, UserType FROM UserInfo WITH (NOLOCK) WHERE UserID = '%s' AND UserPass "
"VULNERABLE","printf","GMTool\Logic\GMToolOdbcPet.cpp","115","MEDIUM(no-exec-in-window)","SELECT PetNum, PetChaNum, PetName, PetMID, PetSID, | exec:N;esc:N | interp:%s-family","_snprintf( szTemp, 1024, ""SELECT PetNum, PetChaNum, PetName, PetMID, PetSID, PetType FROM PetInfo WITH (NOLOCK) WHERE Pe"
"VULNERABLE","printf","GMTool\Logic\GMToolOdbcPet.cpp","119","MEDIUM(no-exec-in-window)","SELECT TOP %d PetNum, PetChaNum, PetName, PetMID,  | exec:N;esc:N | interp:%s-family","_snprintf( szTemp, 1024, ""SELECT TOP %d PetNum, PetChaNum, PetName, PetMID, PetSID, PetType FROM PetInfo WITH (NOLOCK) W"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcPet.cpp","139","-","numeric-only dynamic SQL (not injectable): SELECT PetNum, PetChaNum, PetName, PetMID, PetSID, | exec:N;esc:N","_snprintf( szTemp, 1024, ""SELECT PetNum, PetChaNum, PetName, PetMID, PetSID, PetType FROM PetInfo WITH (NOLOCK) WHERE Pe"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcPet.cpp","142","-","numeric-only dynamic SQL (not injectable): SELECT TOP %d PetNum, PetChaNum, PetName, PetMID,  | exec:N;esc:N","_snprintf( szTemp, 1024, ""SELECT TOP %d PetNum, PetChaNum, PetName, PetMID, PetSID, PetType FROM PetInfo WITH (NOLOCK) W"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcPet.cpp","161","-","numeric-only dynamic SQL (not injectable): SELECT PetNum, PetChaNum, PetName, PetMID, PetSID, | exec:N;esc:N","_snprintf( szTemp, 1024, ""SELECT PetNum, PetChaNum, PetName, PetMID, PetSID, PetType FROM PetInfo WITH (NOLOCK) WHERE Pe"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcPet.cpp","164","-","numeric-only dynamic SQL (not injectable): SELECT TOP %d PetNum, PetChaNum, PetName, PetMID,  | exec:N;esc:N","_snprintf( szTemp, 1024, ""SELECT TOP %d PetNum, PetChaNum, PetName, PetMID, PetSID, PetType FROM PetInfo WITH (NOLOCK) W"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcPet.cpp","183","-","numeric-only dynamic SQL (not injectable): SELECT PetNum, PetChaNum, PetName, PetMID, PetSID, | exec:N;esc:N","_snprintf( szTemp, 1024, ""SELECT PetNum, PetChaNum, PetName, PetMID, PetSID, PetType FROM PetInfo WITH (NOLOCK) WHERE Pe"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcPet.cpp","186","-","numeric-only dynamic SQL (not injectable): SELECT TOP %d PetNum, PetChaNum, PetName, PetMID,  | exec:N;esc:N","_snprintf( szTemp, 1024, ""SELECT TOP %d PetNum, PetChaNum, PetName, PetMID, PetSID, PetType FROM PetInfo WITH (NOLOCK) W"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcPet.cpp","205","-","numeric-only dynamic SQL (not injectable): SELECT PetNum, PetChaNum, PetName, PetMID, PetSID, | exec:N;esc:N","_snprintf( szTemp, 1024, ""SELECT PetNum, PetChaNum, PetName, PetMID, PetSID, PetType FROM PetInfo WITH (NOLOCK) WHERE Pe"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcPet.cpp","208","-","numeric-only dynamic SQL (not injectable): SELECT TOP %d PetNum, PetChaNum, PetName, PetMID,  | exec:N;esc:N","_snprintf( szTemp, 1024, ""SELECT TOP %d PetNum, PetChaNum, PetName, PetMID, PetSID, PetType FROM PetInfo WITH (NOLOCK) W"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcPet.cpp","227","-","numeric-only dynamic SQL (not injectable): SELECT PetNum, PetChaNum, PetName, PetMID, PetSID, | exec:Y;esc:N","_snprintf( szTemp, 1024, ""SELECT PetNum, PetChaNum, PetName, PetMID, PetSID, PetType FROM PetInfo WITH (NOLOCK) WHERE Pe"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcPet.cpp","230","-","numeric-only dynamic SQL (not injectable): SELECT TOP %d PetNum, PetChaNum, PetName, PetMID,  | exec:Y;esc:N","_snprintf( szTemp, 1024, ""SELECT TOP %d PetNum, PetChaNum, PetName, PetMID, PetSID, PetType FROM PetInfo WITH (NOLOCK) W"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcPet.cpp","251","-","literal-only SQL (no interpolation): SELECT PetName, PetChaNum, PetType, PetMID, PetSID | exec:Y;esc:N","_snprintf( szTemp, 256, ""SELECT PetName, PetChaNum, PetType, PetMID, PetSID, PetCardMID, PetCardSID, PetStyle, PetColor,"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcPet.cpp","433","-","literal-only SQL (no interpolation): SELECT PetInvenMID, PetInvenSID, PetInvenAvailable | exec:Y;esc:N","_snprintf( szTemp, 256, ""SELECT PetInvenMID, PetInvenSID, PetInvenAvailable """
"ESCAPED","printf","GMTool\Logic\GMToolOdbcPet.cpp","539","MEDIUM","UPDATE PetInfo SET PetName='%s', PetType=%d, PetSt | exec:Y;esc:Y | interp:%s-family","_snprintf( szTemp, 1024, ""UPDATE PetInfo SET PetName='%s', PetType=%d, PetStyle=%u, PetColor=%u, PetFull=%d, """
"PARAMETERIZED","concat/stream","GMTool\Logic\GMToolOdbcPet.cpp","624","-","placeholder stmt: UPDATE PetInfo SET PetInfo.PetPutOnItems=? WHERE ( | exec:Y;esc:N","strPetInven << _T(""UPDATE PetInfo SET PetInfo.PetPutOnItems=? WHERE (PetNum="" <<  nPETNUM << ""And PetChaNum="" << nPETCHA"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcPet.cpp","646","-","numeric-only dynamic SQL (not injectable): Delete FROM PetInven WHERE PetNum=%d AND PetChaNum | exec:Y;esc:N","_snprintf( szTemp, 256, ""Delete FROM PetInven WHERE PetNum=%d AND PetChaNum=%d AND PetInvenType=%d"", nPETNUM, nPETCHANUM"
"PARAMETERIZED","printf","GMTool\Logic\GMToolOdbcPet.cpp","659","-","placeholder stmt: {call sp_UpdatePetInven(%d,%d,%d,%d,%d,%d,%d,%d,?) | exec:Y;esc:N","_snprintf( szTemp, 256, ""{call sp_UpdatePetInven(%d,%d,%d,%d,%d,%d,%d,%d,?)}"","
"VULNERABLE","printf","GMTool\Logic\GMToolOdbcShop.cpp","32","HIGH","SELECT PurKey, ProductNum, PurPrice, PurDate, Item | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 1024, ""SELECT PurKey, ProductNum, PurPrice, PurDate, ItemName, ItemMain, ItemSub FROM viewShopPurchas"
"VULNERABLE","printf","GMTool\Logic\GMToolOdbcShop.cpp","108","HIGH","UPDATE ShopPurchase SET PurFlag = 1, PurChgDate =  | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 512, ""UPDATE ShopPurchase SET PurFlag = 1, PurChgDate = getdate() WHERE UserUID = '%s' AND PurKey=%d"""
"VULNERABLE","printf","GMTool\Logic\GMToolOdbcShop.cpp","125","HIGH","DELETE FROM ShopPurchase WHERE UserUID = '%s' | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 512, ""DELETE FROM ShopPurchase WHERE UserUID = '%s'"", strUSER.c_str() );"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcShop.cpp","150","-","literal-only SQL (no interpolation): SELECT ProductNum, ItemMain, ItemSub, ItemName, It | exec:Y;esc:N","_snprintf( szTemp, 1024, ""SELECT ProductNum, ItemMain, ItemSub, ItemName, ItemList, Duration, Category, ItemStock, ItemI"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcShop.cpp","299","-","literal-only SQL (no interpolation): INSERT Into ShopItemMap ( ItemMain, ItemSub, ItemN | exec:Y;esc:N","_snprintf( szTemp, 2048, ""INSERT Into ShopItemMap ( ItemMain, ItemSub, ItemName, ItemList, Duration, Category, ItemStock"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcShop.cpp","414","-","numeric-only dynamic SQL (not injectable): DELETE FROM ShopItemMap WHERE ProductNum=%d AND It | exec:Y;esc:N","_snprintf( szTemp1, 1024, ""DELETE FROM ShopItemMap WHERE ProductNum=%d AND ItemMain=%d AND ItemSub=%d"","
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcShop.cpp","418","-","numeric-only dynamic SQL (not injectable): DELETE FROM ShopPurchase WHERE ProductNum=%d | exec:Y;esc:N","_snprintf( szTemp2, 1024, ""DELETE FROM ShopPurchase WHERE ProductNum=%d"","
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcUser.cpp","127","-","numeric-only dynamic SQL (not injectable): SELECT UserNum, UserID, UserEmail, UserType, UserL | exec:N;esc:N","_snprintf( szTemp, 1024, ""SELECT UserNum, UserID, UserEmail, UserType, UserLoginState, UserAvailable, UserBlock, UserBlo"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcUser.cpp","130","-","numeric-only dynamic SQL (not injectable): SELECT TOP %d UserNum, UserID, UserEmail, UserType | exec:N;esc:N","_snprintf( szTemp, 1024, ""SELECT TOP %d UserNum, UserID, UserEmail, UserType, UserLoginState, UserAvailable, UserBlock, "
"VULNERABLE","printf","GMTool\Logic\GMToolOdbcUser.cpp","150","MEDIUM(no-exec-in-window)","SELECT UserNum, UserID, UserEmail, UserType, UserL | exec:N;esc:N | interp:%s-family","_snprintf( szTemp, 1024, ""SELECT UserNum, UserID, UserEmail, UserType, UserLoginState, UserAvailable, UserBlock, UserBlo"
"VULNERABLE","printf","GMTool\Logic\GMToolOdbcUser.cpp","154","MEDIUM(no-exec-in-window)","SELECT TOP %d UserNum, UserID, UserEmail, UserType | exec:N;esc:N | interp:%s-family","_snprintf( szTemp, 1024, ""SELECT TOP %d UserNum, UserID, UserEmail, UserType, UserLoginState, UserAvailable, UserBlock, "
"VULNERABLE","printf","GMTool\Logic\GMToolOdbcUser.cpp","175","MEDIUM(no-exec-in-window)","SELECT UserNum, UserID, UserEmail, UserType, UserL | exec:N;esc:N | interp:%s-family","_snprintf( szTemp, 1024, ""SELECT UserNum, UserID, UserEmail, UserType, UserLoginState, UserAvailable, UserBlock, UserBlo"
"VULNERABLE","printf","GMTool\Logic\GMToolOdbcUser.cpp","179","MEDIUM(no-exec-in-window)","SELECT TOP %d UserNum, UserID, UserEmail, UserType | exec:N;esc:N | interp:%s-family","_snprintf( szTemp, 1024, ""SELECT TOP %d UserNum, UserID, UserEmail, UserType, UserLoginState, UserAvailable, UserBlock, "
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcUser.cpp","194","-","numeric-only dynamic SQL (not injectable): SELECT UserNum, UserID, UserEmail, UserType, UserL | exec:N;esc:N","_snprintf( szTemp, 1024, ""SELECT UserNum, UserID, UserEmail, UserType, UserLoginState, UserAvailable, UserBlock, UserBlo"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcUser.cpp","198","-","numeric-only dynamic SQL (not injectable): SELECT TOP %d UserNum, UserID, UserEmail, UserType | exec:N;esc:N","_snprintf( szTemp, 1024, ""SELECT TOP %d UserNum, UserID, UserEmail, UserType, UserLoginState, UserAvailable, UserBlock, "
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcUser.cpp","213","-","numeric-only dynamic SQL (not injectable): SELECT UserNum, UserID, UserEmail, UserType, UserL | exec:Y;esc:N","_snprintf( szTemp, 1024, ""SELECT UserNum, UserID, UserEmail, UserType, UserLoginState, UserAvailable, UserBlock, UserBlo"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcUser.cpp","217","-","numeric-only dynamic SQL (not injectable): SELECT TOP %d UserNum, UserID, UserEmail, UserType | exec:Y;esc:N","_snprintf( szTemp, 1024, ""SELECT TOP %d UserNum, UserID, UserEmail, UserType, UserLoginState, UserAvailable, UserBlock, "
"VULNERABLE","printf","GMTool\Logic\GMToolOdbcUser.cpp","234","HIGH","SELECT UserNum FROM UserInfo WITH (NOLOCK) WHERE U | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 1024, ""SELECT UserNum FROM UserInfo WITH (NOLOCK) WHERE UserID = '%s' "",  strUSERID.c_str() );"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcUser.cpp","323","-","numeric-only dynamic SQL (not injectable): SELECT UserLoginState FROM UserInfo WITH (NOLOCK)  | exec:Y;esc:N","_snprintf( szTemp, 1024, ""SELECT UserLoginState FROM UserInfo WITH (NOLOCK) WHERE UserNum = %d "",  nUSERNUM );"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcUser.cpp","377","-","numeric-only dynamic SQL (not injectable): UPDATE UserInfo SET UserLoginState = %u WHERE User | exec:Y;esc:N","_snprintf( szTemp, 1024, ""UPDATE UserInfo SET UserLoginState = %u WHERE UserNum = %u "","
"VULNERABLE","printf","GMTool\Logic\GMToolOdbcUser.cpp","399","HIGH","UPDATE UserInfo SET UserBlock = %u, UserBlockDate  | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 1024, ""UPDATE UserInfo SET UserBlock = %u, UserBlockDate = '%s' WHERE UserNum = %u "","
"VULNERABLE","printf","GMTool\Logic\GMToolOdbcUser.cpp","421","HIGH","UPDATE UserInfo SET ChatBlockDate = '%s' WHERE Use | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 1024, ""UPDATE UserInfo SET ChatBlockDate = '%s' WHERE UserNum = %u "","
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcUser.cpp","447","-","literal-only SQL (no interpolation): SELECT UserNum, UserID, UserPass, UserPass2, UserE | exec:Y;esc:N","_snprintf( szTemp, 1024, ""SELECT UserNum, UserID, UserPass, UserPass2, UserEmail, UserType, UserType2, UserLoginState, U"
"VULNERABLE","printf","GMTool\Logic\GMToolOdbcUser.cpp","598","HIGH","UPDATE UserInfo SET UserPass ='%s', UserPass2 ='%s | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 1024, ""UPDATE UserInfo SET UserPass ='%s', UserPass2 ='%s', UserEmail ='%s', """
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcUser.cpp","641","-","numeric-only dynamic SQL (not injectable): SELECT LogDate, LogIpAddress FROM LogLogin WITH (N | exec:Y;esc:N","_snprintf( szTemp, 1024, ""SELECT LogDate, LogIpAddress FROM LogLogin WITH (NOLOCK) WHERE UserNum = %d AND LogInOut = %d "
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcUser.cpp","732","-","numeric-only dynamic SQL (not injectable): Delete From LogLogin WHERE UserNum = %d  | exec:Y;esc:N","_snprintf( szTemp, 512, ""Delete From LogLogin WHERE UserNum = %d "", nUSERNUM );"
"VULNERABLE","printf","GMTool\Logic\GMToolOdbcVehicle.cpp","115","MEDIUM(no-exec-in-window)","SELECT VehicleNum, VehicleChaNum, VehicleName, Veh | exec:N;esc:N | interp:%s-family","_snprintf( szTemp, 1024, ""SELECT VehicleNum, VehicleChaNum, VehicleName, VehicleCardMID, VehicleCardSID, VehicleType FRO"
"VULNERABLE","printf","GMTool\Logic\GMToolOdbcVehicle.cpp","119","MEDIUM(no-exec-in-window)","SELECT TOP %d VehicleNum, VehicleChaNum, VehicleNa | exec:N;esc:N | interp:%s-family","_snprintf( szTemp, 1024, ""SELECT TOP %d VehicleNum, VehicleChaNum, VehicleName, VehicleCardMID, VehicleCardSID, VehicleT"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcVehicle.cpp","139","-","numeric-only dynamic SQL (not injectable): SELECT VehicleNum, VehicleChaNum, VehicleName, Veh | exec:N;esc:N","_snprintf( szTemp, 1024, ""SELECT VehicleNum, VehicleChaNum, VehicleName, VehicleCardMID, VehicleCardSID, VehicleType FRO"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcVehicle.cpp","142","-","numeric-only dynamic SQL (not injectable): SELECT TOP %d VehicleNum, VehicleChaNum, VehicleNa | exec:N;esc:N","_snprintf( szTemp, 1024, ""SELECT TOP %d VehicleNum, VehicleChaNum, VehicleName, VehicleCardMID, VehicleCardSID, VehicleT"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcVehicle.cpp","161","-","numeric-only dynamic SQL (not injectable): SELECT VehicleNum, VehicleChaNum, VehicleName, Veh | exec:N;esc:N","_snprintf( szTemp, 1024, ""SELECT VehicleNum, VehicleChaNum, VehicleName, VehicleCardMID, VehicleCardSID, VehicleType FRO"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcVehicle.cpp","164","-","numeric-only dynamic SQL (not injectable): SELECT TOP %d VehicleNum, VehicleChaNum, VehicleNa | exec:N;esc:N","_snprintf( szTemp, 1024, ""SELECT TOP %d VehicleNum, VehicleChaNum, VehicleName, VehicleCardMID, VehicleCardSID, VehicleT"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcVehicle.cpp","183","-","numeric-only dynamic SQL (not injectable): SELECT VehicleNum, VehicleChaNum, VehicleName, Veh | exec:N;esc:N","_snprintf( szTemp, 1024, ""SELECT VehicleNum, VehicleChaNum, VehicleName, VehicleCardMID, VehicleCardSID, VehicleType FRO"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcVehicle.cpp","186","-","numeric-only dynamic SQL (not injectable): SELECT TOP %d VehicleNum, VehicleChaNum, VehicleNa | exec:N;esc:N","_snprintf( szTemp, 1024, ""SELECT TOP %d VehicleNum, VehicleChaNum, VehicleName, VehicleCardMID, VehicleCardSID, VehicleT"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcVehicle.cpp","205","-","numeric-only dynamic SQL (not injectable): SELECT VehicleNum, VehicleChaNum, VehicleName, Veh | exec:N;esc:N","_snprintf( szTemp, 1024, ""SELECT VehicleNum, VehicleChaNum, VehicleName, VehicleCardMID, VehicleCardSID, VehicleType FRO"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcVehicle.cpp","208","-","numeric-only dynamic SQL (not injectable): SELECT TOP %d VehicleNum, VehicleChaNum, VehicleNa | exec:N;esc:N","_snprintf( szTemp, 1024, ""SELECT TOP %d VehicleNum, VehicleChaNum, VehicleName, VehicleCardMID, VehicleCardSID, VehicleT"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcVehicle.cpp","227","-","numeric-only dynamic SQL (not injectable): SELECT VehicleNum, VehicleChaNum, VehicleName, Veh | exec:Y;esc:N","_snprintf( szTemp, 1024, ""SELECT VehicleNum, VehicleChaNum, VehicleName, VehicleCardMID, VehicleCardSID, VehicleType FRO"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcVehicle.cpp","230","-","numeric-only dynamic SQL (not injectable): SELECT TOP %d VehicleNum, VehicleChaNum, VehicleNa | exec:Y;esc:N","_snprintf( szTemp, 1024, ""SELECT TOP %d VehicleNum, VehicleChaNum, VehicleName, VehicleCardMID, VehicleCardSID, VehicleT"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcVehicle.cpp","252","-","literal-only SQL (no interpolation): SELECT VehicleName, VehicleChaNum, VehicleType, Ve | exec:Y;esc:N","_snprintf( szTemp, 256, ""SELECT VehicleName, VehicleChaNum, VehicleType, VehicleCardMID, VehicleCardSID, VehicleBattery,"
"FALSE_POSITIVE","printf","GMTool\Logic\GMToolOdbcVehicle.cpp","388","-","numeric-only dynamic SQL (not injectable): UPDATE VehicleInfo SET VehicleType=%d, VehicleBatt | exec:Y;esc:N","_snprintf( szTemp, 1024, ""UPDATE VehicleInfo SET VehicleType=%d, VehicleBattery=%d, VehicleBooster=%d """
"PARAMETERIZED","concat/stream","GMTool\Logic\GMToolOdbcVehicle.cpp","435","-","placeholder stmt: UPDATE VehicleInfo SET VehicleInfo.VehiclePutOnIte | exec:N;esc:N","strnVehicleInven << _T(""UPDATE VehicleInfo SET VehicleInfo.VehiclePutOnItems=?"");"
"FALSE_POSITIVE","concat/stream","GMTool\Logic\GMToolOdbcVehicle.cpp","436","-","literal-only SQL (no interpolation):  WHERE (VehicleNum= | exec:N;esc:N","strnVehicleInven <<"" WHERE (VehicleNum="" <<  nVEHICLENUM << "") And( VehicleChaNum=""<< nVEHICLECHANUM << "")"";"
"PARAMETERIZED","concat/stream","GMTool\Logic\GMToolOdbcVehicle.cpp","495","-","placeholder stmt: UPDATE VehicleInfo SET VehicleInfo.VehicleColor=? | exec:N;esc:N","strnVehicleColor << _T(""UPDATE VehicleInfo SET VehicleInfo.VehicleColor=?"");"
"FALSE_POSITIVE","concat/stream","GMTool\Logic\GMToolOdbcVehicle.cpp","496","-","literal-only SQL (no interpolation):  WHERE (VehicleNum= | exec:N;esc:N","strnVehicleColor <<"" WHERE (VehicleNum="" <<  nVEHICLENUM << "") And( VehicleChaNum=""<< nVEHICLECHANUM << "")"";"
"VULNERABLE","Format","Lib_Client\G-Logic\GLChar.cpp","824","MEDIUM(no-exec-in-window)","Do Trade! From, [%s][%s], Target[%s][%s], RecvMone | exec:N;esc:N | interp:%s-family","strTemp.Format( ""Do Trade! From, [%s][%s], Target[%s][%s], RecvMoney:[%I64d], SendMoney:[%I64d], HaveMoney:[%I64d], Targ"
"VULNERABLE","Format","Lib_Client\G-Logic\GLChar.cpp","827","MEDIUM(no-exec-in-window)","Do Trade! From, [%s][%s], Target Not Found, RecvMo | exec:N;esc:N | interp:%s-family","strTemp.Format( ""Do Trade! From, [%s][%s], Target Not Found, RecvMoney:[%I64d], SendMoney:[%I64d], HaveMoney:[%I64d]"","
"VULNERABLE","Format","Lib_Client\G-Logic\GLChar.cpp","841","MEDIUM(no-exec-in-window)",",Do Trade! From, [%s][%s], Target[%s][%s], RecvMon | exec:N;esc:N | interp:%s-family","strTemp.Format( "",Do Trade! From, [%s][%s], Target[%s][%s], RecvMoney:[%I64d], SendMoney:[%I64d], HaveMoney:[%I64d], Tar"
"VULNERABLE","Format","Lib_Client\G-Logic\GLChar.cpp","850","MEDIUM(no-exec-in-window)",",Do Trade! From, [%s][%s], Target Not Found, RecvM | exec:N;esc:N | interp:%s-family","strTemp.Format( "",Do Trade! From, [%s][%s], Target Not Found, RecvMoney:[%I64d], SendMoney:[%I64d], HaveMoney:[%I64d]"","
